Mw,log(Rrup),log(focal_depth),log(VS30),focal_depth
3.12,5.179026945356712,5.178801580546473,7.600902459542082,177.47
3.12,3.4326960487215263,3.426865128410733,7.036148493750535,30.78
3.12,5.777652323222656,5.7775904018009205,7.315218389752975,322.98
4.18,6.789151906941851,6.789095609194309,6.907755278982137,888.11
4.18,6.928723892918286,6.928684722163166,7.600902459542082,1021.15
4.18,6.782124026481951,6.782067331675747,6.214608098422191,881.89
4.18,6.957849354594203,6.957811308272802,6.381816017406098,1051.33
4.18,6.775309011681831,6.775263345932276,7.600902459542082,875.91
4.18,7.1880954656280664,7.188072799570865,7.600902459542082,1323.55
4.18,7.134340899573192,7.134316981754815,6.253251722014396,1254.28
4.18,6.29962916271958,6.299537309207497,5.521460917862246,544.32
4.18,6.336896525100666,6.3368080318747655,5.703782474656201,564.99
4.18,7.25569013942284,7.2556760164256575,7.313220387090301,1416.12
4.18,7.295674012540505,7.295660443098887,7.313220387090301,1473.89
3.35,5.333636246672391,5.3330569003519335,6.454097328272487,207.07
3.35,6.166908339544771,6.1668034484740515,6.300602291589052,476.66
4.65,4.205438609727687,4.184032908485631,7.600902459542082,65.63
4.65,6.546641928444473,6.54645537065048,7.600902459542082,696.77
4.65,5.585224138532066,5.584135202390067,7.600902459542082,266.17
4.65,6.743257923100661,6.74312824664324,6.214608098422191,848.21
4.65,6.424204297351027,6.423960994267176,6.381816017406098,616.44
4.65,7.163381509181273,7.163319552752112,7.600902459542082,1291.19
4.65,6.675999750819363,6.67584844199777,7.036148493750535,793.02
4.65,6.732520551189811,6.732389474754188,6.511745329644728,839.15
3.57,3.6524747722201365,3.580458705159516,7.600902459542082,35.89
3.57,6.659511844654214,6.65934520042004,6.907755278982137,780.04
3.57,5.592068485026199,5.59076307484884,7.600902459542082,267.94
3.57,6.652540396667858,6.652372586525277,7.600902459542082,774.62
3.57,6.726964549873354,6.726820759806603,5.998936561946683,834.49
3.57,6.758454486084166,6.7583267654902075,7.600902459542082,861.2
3.57,6.208911905877311,6.208509539960322,6.789309523775655,496.96
4.25,7.206963173222479,7.206948345007351,7.600902459542082,1348.77
4.25,7.148345743900067,7.148322158716279,7.438383530044307,1271.97
4.25,7.286780582381662,7.286760046322052,6.237347585391681,1460.83
4.25,6.956364474396759,6.956335897388865,6.126650819663049,1049.78
4.25,6.9813309666404555,6.981303094277296,6.487379558138218,1076.32
4.25,6.869076818783145,6.869045635210648,5.585374243605899,962.03
4.36,7.175229542062566,7.175183622406649,6.399426535414733,1306.6
4.36,3.504656090030385,3.418054498728578,6.263017237629879,30.51
4.36,7.532853785017995,7.5328323764406475,6.18887994984946,1868.39
4.36,6.599992940696164,6.599829682053297,5.7430031878094825,734.97
4.36,6.322493424063128,6.3221342673592,5.949078830611544,556.76
4.36,5.8546133643587845,5.8537243097094045,6.045952732392052,348.53
4.36,5.896604266084021,5.895779296973574,5.930918047239948,363.5
4.36,6.176241420477001,6.175763314598624,6.175659348283617,480.95
4.36,6.215127963269042,6.214688095222362,5.975335165178098,500.04
4.36,6.204456747365816,6.204012159208788,6.201320204095256,494.73
4.36,6.346180072639659,6.3458468649868305,5.929589143389895,570.12
4.36,6.636104023602884,6.635920308623035,6.14996290492866,761.98
4.36,6.64678004935892,6.646598285469711,5.745883650674836,770.16
4.36,7.2917379497028225,7.291697080273831,5.894953646727138,1468.06
4.36,7.239272402137944,7.2392293311785325,6.302985209039605,1393.02
4.36,7.257890888001,7.257841565307266,5.985949366419872,1419.19
4.36,7.190600673542391,7.190547917610162,5.730748922886015,1326.83
4.36,7.189046976411904,7.189001686898682,5.934894195619588,1324.78
4.36,7.0190819616184665,7.019010387342231,6.180637578851038,1117.68
4.36,6.941335112245333,6.941257751036138,6.253828811575473,1034.07
4.36,6.892875116452685,6.892783763051991,6.325075551448163,985.14
4.36,6.976039899718727,6.9759558366713925,6.230875070886063,1070.58
4.36,6.809028268454472,6.808917885868316,6.2645404671704,905.89
4.36,6.726569077428434,6.726449206409507,6.263779142428641,834.18
4.36,7.279408486568249,7.279367110111447,6.134265345739653,1450.07
4.36,6.624928069256538,6.624768831474384,5.647564794657972,753.53
4.36,6.2505542251956605,6.250148972341283,6.15846093779919,518.09
4.36,6.359643070430129,6.3593835391421765,6.089951493822635,577.89
4.36,6.305965019842052,6.305672915777903,6.273065667993761,547.67
4.36,6.5345443664033045,6.534355537793757,5.840641657373398,688.39
4.36,6.044863123832677,6.044389010415869,6.240080894395223,421.74
4.36,5.937641740410475,5.937008361311923,5.799698531486027,378.8
4.36,5.668914939327125,5.667878920309846,6.269285659712887,289.42
4.36,6.268831097032232,6.268471088312343,5.937272318024555,527.67
4.36,5.31226958016604,5.310097705083567,6.262636067432773,202.37
4.36,5.948008879179208,5.947303651322212,6.1886747163956874,382.72
4.36,5.270277909516791,5.267961246533138,6.783891291759751,194.02
4.36,5.472270673671474,5.470462316890431,6.419994928147142,237.57
4.36,5.607675310677678,5.606463612132171,7.033418296977794,272.18
4.36,5.537452370280292,5.536113049194561,6.243389899847644,253.69
4.36,4.880830283212547,4.87458644963298,6.146115101976891,130.92
4.36,5.886520611335372,5.885687277953813,6.248622977009469,359.85
4.36,5.327002000407945,5.324715840402567,5.882486384538237,205.35
4.36,5.670742620578,5.66946704424108,6.211603589401893,289.88
4.36,7.258362853605582,7.258313554185544,6.080162001869269,1419.86
4.36,7.310590264682031,7.3105568430040595,6.4348674945565385,1496.01
4.36,5.852116269161894,5.851397558210864,7.166265974133638,347.72
3.51,5.148888853056107,5.1425403649761945,7.600902459542082,171.15
3.51,5.586424348712898,5.583684261042378,7.600902459542082,266.05
3.51,6.116708569144127,6.115803821363589,6.540163823302054,452.96
3.51,5.866213066919024,5.864653380241594,7.315218389752975,352.36
3.7,6.2401393836186,6.239554337383261,5.741399338227508,512.63
3.7,5.964452997861132,5.963425090076736,7.600902459542082,388.94
3.7,6.06287782039115,6.062062795953518,7.600902459542082,429.26
3.7,6.103251866549287,6.1024691051508935,6.907755278982137,446.96
3.7,6.142897250868191,6.142166429521475,6.00141487796115,465.06
3.7,6.267731716744464,6.267162597157081,6.970354420738657,526.98
3.7,6.740696648854095,6.74048389798456,5.594711379601839,845.97
5.1,6.064970552401717,6.064157232501422,7.600902459542082,430.16
5.1,6.269020523260754,6.268338420843159,6.214608098422191,527.6
5.1,6.113261737476429,6.112531075087426,7.600902459542082,451.48
5.1,6.483947976626108,6.483504825970557,7.600902459542082,654.26
5.1,6.320570432950707,6.3200846073525385,7.600902459542082,555.62
5.1,6.598577146185469,6.598222884136854,7.600902459542082,733.79
5.1,5.721720619787214,5.720115035943761,7.600902459542082,304.94
5.1,6.423035902300626,6.42253242259565,6.84587987526405,615.56
5.1,6.364475331662536,6.363924253602162,6.253251722014396,580.52
5.1,5.993462549770655,5.992289206982538,6.18887994984946,400.33
5.1,6.325272523451915,6.324663575480237,6.970354420738657,558.17
5.1,6.298802177218204,6.298287263087146,6.450628387550081,543.64
5.1,6.23971038318302,6.239144601267095,6.043582501370088,512.42
5.1,7.43053516498298,7.430464018034858,5.41610040220442,1686.59
5.1,6.238441805673589,6.237718972919284,6.4754327167040895,511.69
5.1,5.073610093257644,5.066574446420364,7.26192709270275,158.63
2.57,6.122361221909748,6.121681076639609,7.600902459542082,455.63
3.4,6.41651984164771,6.4164708104229815,6.399426535414733,611.84
3.4,5.857818862238063,5.857704556928457,7.160845906664298,349.92
3.4,7.030494899340939,7.030486054362454,6.4425401664681985,1130.58
3.4,7.19892376681869,7.198916292893347,6.278896588304553,1337.98
3.4,6.666944069701962,6.666918623761861,6.255750041753367,785.97
3.4,6.370072201046264,6.3700379597478305,6.511596730194272,584.08
3.4,6.604377334957321,6.60435024606512,6.232251533594787,738.3
3.4,6.90557289932307,6.905562877425223,6.5441995739511825,997.81
3.4,6.25080501373401,6.250747145038065,6.516340994096632,518.4
3.87,5.89492611330845,5.89492611330845,7.600902459542082,363.19
3.87,5.89492611330845,5.89492611330845,7.600902459542082,363.19
3.87,6.119835773947753,6.119813785535645,7.131458673554861,454.78
3.87,6.119835773947753,6.119813785535645,7.131458673554861,454.78
3.87,4.804758477680764,4.804594650681708,6.543192162194398,122.07
3.87,4.804758477680764,4.804594650681708,6.543192162194398,122.07
3.72,3.5751506887855933,3.240245850604393,7.600902459542082,25.54
3.72,3.5751506887855933,3.240245850604393,7.600902459542082,25.54
3.72,5.915501008300943,5.913259732806591,7.090576710817742,369.91
3.72,5.915501008300943,5.913259732806591,7.090576710817742,369.91
3.24,6.816352455508793,6.816253836719643,5.741399338227508,912.56
3.24,6.816352455508793,6.816253836719643,5.741399338227508,912.56
3.24,6.705124886790298,6.704990169543224,6.028278520230698,816.47
3.24,6.705124886790298,6.704990169543224,6.028278520230698,816.47
4.05,7.221799301611972,7.221799301611972,7.600902459542082,1368.95
4.05,7.221799301611972,7.221799301611972,7.600902459542082,1368.95
4.05,7.23181508483961,7.23181508483961,6.381816017406098,1382.73
4.05,7.23181508483961,7.23181508483961,6.381816017406098,1382.73
4.05,6.687308089215669,6.687308089215669,5.809042985313694,802.16
4.05,6.687308089215669,6.687308089215669,5.809042985313694,802.16
4.05,6.568906219955111,6.568906219955111,6.460842980959799,712.59
4.05,6.568906219955111,6.568906219955111,6.460842980959799,712.59
4.05,4.878322206655547,4.878322206655547,7.161311636704542,131.41
4.05,4.878322206655547,4.878322206655547,7.161311636704542,131.41
3.82,5.12859609172982,5.122951562320088,7.600902459542082,167.83
3.82,5.12859609172982,5.122951562320088,7.600902459542082,167.83
3.82,7.217179273552322,7.217091205328748,6.558197802812268,1362.52
3.82,7.217179273552322,7.217091205328748,6.558197802812268,1362.52
3.82,6.576539204506627,6.576218841239804,6.367157496882476,717.82
3.82,6.576539204506627,6.576218841239804,6.367157496882476,717.82
3.23,5.795875363313122,5.795814560102695,6.285998094508864,328.92
3.23,5.795875363313122,5.795814560102695,6.285998094508864,328.92
3.23,6.198560014000584,6.198539690243127,6.265301212737709,492.03
3.23,6.198560014000584,6.198539690243127,6.265301212737709,492.03
3.23,6.378256389950525,6.378239408994666,6.337710295556175,588.89
3.23,6.378256389950525,6.378239408994666,6.337710295556175,588.89
3.23,6.244846281482801,6.244826877006188,6.067035733955056,515.34
3.23,6.244846281482801,6.244826877006188,6.067035733955056,515.34
3.23,5.973224198818194,5.97317327713573,6.106800145787886,392.75
3.23,5.973224198818194,5.97317327713573,6.106800145787886,392.75
3.23,6.382103624097474,6.382086708346372,5.958424693029782,591.16
3.23,6.382103624097474,6.382086708346372,5.958424693029782,591.16
3.23,5.977923276541315,5.977872593588515,6.240080894395223,394.6
3.23,5.977923276541315,5.977872593588515,6.240080894395223,394.6
3.23,5.816664631712873,5.816575302131323,6.135131896920395,335.82
3.23,5.816664631712873,5.816575302131323,6.135131896920395,335.82
3.23,5.986552502746961,5.986502255278166,5.7853624616486234,398.02
3.23,5.986552502746961,5.986502255278166,5.7853624616486234,398.02
3.23,6.069004124563399,6.068957853972979,5.649326288860142,432.23
3.23,6.069004124563399,6.068957853972979,5.649326288860142,432.23
3.23,4.812590776837065,4.812021740525323,6.511596730194272,122.98
3.23,4.812590776837065,4.812021740525323,6.511596730194272,122.98
3.23,5.069784317949389,5.06940722033949,6.783891291759751,159.08
3.23,5.069784317949389,5.06940722033949,6.783891291759751,159.08
3.23,4.221711158142542,4.220095767527661,6.232251533594787,68.04
3.23,4.221711158142542,4.220095767527661,6.232251533594787,68.04
3.23,5.329961371882498,5.329767582821284,6.1691922348917085,206.39
3.23,5.329961371882498,5.329767582821284,6.1691922348917085,206.39
3.23,5.1512664238360015,5.151034714398598,6.957307057811384,172.61
3.23,5.1512664238360015,5.151034714398598,6.957307057811384,172.61
3.23,5.107156861086877,5.10691470101789,6.111245585427039,165.16
3.23,5.107156861086877,5.10691470101789,6.111245585427039,165.16
3.23,5.8631481043925335,5.8630628323034575,6.0340449946431,351.8
3.23,5.8631481043925335,5.8630628323034575,6.0340449946431,351.8
3.6,6.017838671993082,6.0163034904549,7.074793978911574,410.06
3.6,6.017838671993082,6.0163034904549,7.074793978911574,410.06
3.6,5.71353476609888,5.710724986222775,6.558197802812268,302.09
3.6,5.71353476609888,5.710724986222775,6.558197802812268,302.09
3.6,6.702709471102626,6.702316567911372,7.527793987721444,814.29
3.6,6.702709471102626,6.702316567911372,7.527793987721444,814.29
3.6,3.1793030497483774,3.0469005601283903,7.600902459542082,21.05
3.6,3.1793030497483774,3.0469005601283903,7.600902459542082,21.05
2.8,5.593446639634867,5.593260513478021,5.741399338227508,268.61
2.8,5.593446639634867,5.593260513478021,5.741399338227508,268.61
2.8,5.441031468747211,5.440814694776581,6.381816017406098,230.63
2.8,5.441031468747211,5.440814694776581,6.381816017406098,230.63
2.8,3.4236109764990554,3.4094961844768505,7.036148493750535,30.25
3.05,5.440684607834958,5.4405978738048075,7.090576710817742,230.58
3.05,6.075667818390056,6.075644837016458,7.438383530044307,435.13
2.57,5.5944139376008355,5.58968015683939,6.907755278982137,267.65
2.57,5.698970917658979,5.695145281260538,5.998936561946683,297.42
3.46,4.755570986655616,4.744671224765649,7.600902459542082,114.97
3.46,6.660050044005989,6.659806608748956,6.528834726096084,780.4
3.46,6.0982540412895,6.0975348108350484,7.090576710817742,444.76
3.46,6.73712115726319,6.736919507291272,7.600902459542082,842.96
3.46,6.785565045882515,6.7853842344909046,7.600902459542082,884.82
3.46,6.590355991742206,6.590081243821694,7.438383530044307,727.84
3.46,6.914383265272358,6.914234245079846,7.438383530044307,1006.5
3.46,6.731495313566778,6.7312925258311616,6.237347585391681,838.23
3.46,6.302582345037378,6.302087699111328,6.043582501370088,545.71
4.62,6.211443095079035,6.211202305287359,6.099421688613074,498.3
4.62,6.92510391731675,6.925025290147091,6.3894013887953545,1017.42
4.62,5.598162666125623,5.597124821783236,7.161311636704542,269.65
4.68,5.204775622139672,5.204446150937966,6.922643891475888,182.08
4.68,6.365559379914201,6.365542181974513,6.579251212010101,581.46
4.68,7.2430267950268306,7.2430196435623895,6.84587987526405,1398.31
4.68,6.5124731479302405,6.512458299789599,6.1735777488642,673.48
4.68,5.237823986119074,5.237505227151279,5.41610040220442,188.2
4.68,5.491331552880735,5.491166645228645,5.075173815233827,242.54
4.68,5.815949771526949,5.815860378061552,5.703782474656201,335.58
4.68,6.0683098408048926,6.068286689709266,6.246881658972487,431.94
4.68,6.181671598175926,6.181650928264083,5.993213017642098,483.79
4.68,6.3969463217439255,6.396929655216146,5.917818006939683,600.0
4.68,6.547129684346665,6.54711534198003,6.067035733955056,697.23
4.68,6.7054065096746305,6.705394266850456,6.4425401664681985,816.8
4.68,6.81264207977586,6.81264207977586,6.274762021241939,909.27
4.68,6.778250056161898,6.778250056161898,6.223964193346217,878.53
4.68,6.9793128587912365,6.979303549321178,6.201320204095256,1074.17
4.68,7.294682959091843,7.2946761676666965,6.302985209039605,1472.44
4.68,7.233773057699491,7.233765839749894,6.243584206658709,1385.43
4.68,7.226383540323932,7.226376268839421,5.730748922886015,1375.23
4.68,7.270500759870139,7.270500759870139,6.273631438871653,1437.27
4.68,7.1357828838656285,7.135774922811107,6.657497435176355,1256.11
4.68,7.127067500115305,7.127059469373625,6.201320204095256,1245.21
4.68,7.233108788154928,7.233101565409056,6.210198389933492,1384.51
4.68,7.041516645160715,7.041507897134488,5.844123959209273,1143.11
4.68,7.119708450900694,7.119708450900694,6.15570699050203,1236.09
4.68,6.943653169979121,6.943643522544615,6.100094711633431,1036.54
4.68,7.010131345599003,7.010122318658098,6.67405621372841,1107.79
4.68,6.882755369180813,6.882745115977969,6.230875070886063,975.3
4.68,6.886235378015213,6.886225160431773,6.240080894395223,978.7
4.68,7.034669828504353,7.0346610203762125,5.623656430176916,1135.31
4.68,6.762821988204488,6.762810428513131,6.399260270554429,865.07
4.68,6.939883592733659,6.939873908863597,5.727824469136439,1032.64
4.68,6.666524128869271,6.66651140063614,6.742998553367654,785.65
4.68,6.70647106202082,6.706458832222918,6.088364371847941,817.67
4.68,6.870790419476643,6.870790419476643,6.15846093779919,963.71
4.68,6.625657584824257,6.625644325653883,5.630494678886369,754.19
4.68,7.131338733524732,7.131330737011211,6.361129751084959,1250.54
4.68,6.558368001093677,6.558339636724995,5.511410582008745,705.1
4.68,6.29371498373516,6.293678025405671,6.7616885028473535,541.14
4.68,6.42679585357236,6.4267635005360235,6.231661852988019,618.17
4.68,7.094525260181987,7.094516963802112,6.0333260012029,1205.34
4.68,6.353848165513695,6.353813364142518,6.213607598088608,574.68
