Mw,Rrup,log(Rrup),VS30,focal_depth,eq_name,eq_id
3.97,506.46,6.227445347223683,400.5,400.5,Mineral_2011-08-25,8963.0
3.97,493.01,6.200529457812632,495.7,495.7,Mineral_2011-08-25,8964.0
3.97,641.14,6.463247841809303,1060.5,1060.5,Mineral_2011-08-25,8965.0
3.97,651.9,6.479891175930494,578.4,578.4,Mineral_2011-08-25,8966.0
3.97,566.48,6.339441775343518,782.3,782.3,Mineral_2011-08-25,8967.0
3.97,787.77,6.6692061690805655,1041.2,1041.2,Mineral_2011-08-25,8968.0
3.97,787.77,6.6692061690805655,1041.2,1041.2,Mineral_2011-08-25,8969.0
3.97,778.16,6.656932158561185,720.0,720.0,Mineral_2011-08-25,8971.0
3.97,1141.0,7.039660349862076,244.8,244.8,Mineral_2011-08-25,8973.0
3.97,1141.0,7.039660349862076,244.8,244.8,Mineral_2011-08-25,8974.0
3.97,739.09,6.605419699730429,692.4,692.4,Mineral_2011-08-25,8975.0
3.97,739.09,6.605419699730429,692.4,692.4,Mineral_2011-08-25,8976.0
3.97,739.09,6.605419699730429,692.4,692.4,Mineral_2011-08-25,8977.0
3.97,299.28,5.70137959003989,940.0,940.0,Mineral_2011-08-25,8978.0
3.97,299.28,5.70137959003989,940.0,940.0,Mineral_2011-08-25,8979.0
3.97,299.28,5.70137959003989,940.0,940.0,Mineral_2011-08-25,8980.0
3.97,734.97,6.599829682053297,1181.8,1181.8,Mineral_2011-08-25,8981.0
3.97,734.97,6.599829682053297,1181.8,1181.8,Mineral_2011-08-25,8982.0
3.97,903.54,6.806320381326783,1288.6,1288.6,Mineral_2011-08-25,8983.0
3.97,903.54,6.806320381326783,1288.6,1288.6,Mineral_2011-08-25,8984.0
3.97,903.54,6.806320381326783,1288.6,1288.6,Mineral_2011-08-25,8985.0
3.97,701.96,6.553876422345406,1250.7,1250.7,Mineral_2011-08-25,8986.0
3.97,701.96,6.553876422345406,1250.7,1250.7,Mineral_2011-08-25,8987.0
3.97,454.43,6.119043886354404,1014.9,1014.9,Mineral_2011-08-25,8988.0
3.97,454.43,6.119043886354404,1014.9,1014.9,Mineral_2011-08-25,8989.0
3.97,816.98,6.705614614756206,862.6,862.6,Mineral_2011-08-25,8990.0
3.97,816.98,6.705614614756206,862.6,862.6,Mineral_2011-08-25,8991.0
3.97,418.07,6.035648882619039,511.5,511.5,Mineral_2011-08-25,8992.0
3.97,418.07,6.035648882619039,511.5,511.5,Mineral_2011-08-25,8993.0
3.97,509.18,6.232801588614156,1185.1,1185.1,Mineral_2011-08-25,8994.0
3.97,509.18,6.232801588614156,1185.1,1185.1,Mineral_2011-08-25,8995.0
3.97,463.29,6.138353207903019,519.7,519.7,Mineral_2011-08-25,8996.0
3.97,463.29,6.138353207903019,519.7,519.7,Mineral_2011-08-25,8997.0
3.97,858.89,6.755640857905472,1665.9,1665.9,Mineral_2011-08-25,8999.0
3.97,270.68,5.600937311364024,494.4,494.4,Mineral_2011-08-25,9000.0
3.97,473.12,6.159349056104167,518.0,518.0,Mineral_2011-08-25,9001.0
3.97,473.12,6.159349056104167,518.0,518.0,Mineral_2011-08-25,9002.0
3.97,845.93,6.740436613866104,1200.6,1200.6,Mineral_2011-08-25,9003.0
3.97,845.93,6.740436613866104,1200.6,1200.6,Mineral_2011-08-25,9004.0
3.97,605.82,6.406582912244285,839.1,839.1,Mineral_2011-08-25,9006.0
3.97,605.82,6.406582912244285,839.1,839.1,Mineral_2011-08-25,9007.0
3.97,440.96,6.088954168385238,689.9,689.9,Mineral_2011-08-25,9008.0
3.97,440.96,6.088954168385238,689.9,689.9,Mineral_2011-08-25,9009.0
3.97,784.58,6.665148542754663,1473.9,1473.9,Mineral_2011-08-25,9012.0
3.97,784.58,6.665148542754663,1473.9,1473.9,Mineral_2011-08-25,9013.0
3.97,456.78,6.124201874546176,854.4,854.4,Mineral_2011-08-25,9014.0
3.97,264.74,5.578748212285625,695.4,695.4,Mineral_2011-08-25,9015.0
3.97,737.73,6.603577904001159,1197.4,1197.4,Mineral_2011-08-25,9016.0
3.97,737.73,6.603577904001159,1197.4,1197.4,Mineral_2011-08-25,9017.0
3.97,531.06,6.274875009208841,1500.0,1500.0,Mineral_2011-08-25,9019.0
3.97,448.82,6.10662191649543,780.3,780.3,Mineral_2011-08-25,9020.0
3.97,482.68,6.1793539082054,1064.6,1064.6,Mineral_2011-08-25,9021.0
3.97,482.68,6.1793539082054,1064.6,1064.6,Mineral_2011-08-25,9022.0
3.97,385.96,5.955733737152183,681.3,681.3,Mineral_2011-08-25,9023.0
3.97,385.96,5.955733737152183,681.3,681.3,Mineral_2011-08-25,9024.0
3.97,785.82,6.666727758569366,555.0,555.0,Mineral_2011-08-25,9025.0
3.97,515.91,6.245932331664218,1433.4,1433.4,Mineral_2011-08-25,9026.0
3.97,187.07,5.231482878360813,484.2,484.2,Mineral_2011-08-25,9027.0
3.97,340.31,5.829856966911132,566.1,566.1,Mineral_2011-08-25,9028.0
3.97,697.01,6.546799757859899,588.7,588.7,Mineral_2011-08-25,9029.0
3.97,697.01,6.546799757859899,588.7,588.7,Mineral_2011-08-25,9030.0
3.97,499.72,6.214047941563629,1798.9,1798.9,Mineral_2011-08-25,9031.0
3.97,499.72,6.214047941563629,1798.9,1798.9,Mineral_2011-08-25,9032.0
3.97,698.99,6.5496364359798305,633.1,633.1,Mineral_2011-08-25,9033.0
3.97,1149.62,7.047186731969084,494.5,494.5,Mineral_2011-08-25,9034.0
3.97,808.46,6.695131203458077,888.3,888.3,Mineral_2011-08-25,9035.0
3.97,795.24,6.678643955888136,375.6,375.6,Mineral_2011-08-25,9036.0
3.97,1263.68,7.1417833780982845,665.9,665.9,Mineral_2011-08-25,9037.0
3.97,673.92,6.513111409505556,540.6,540.6,Mineral_2011-08-25,9038.0
3.97,641.51,6.463824772398728,549.5,549.5,Mineral_2011-08-25,9039.0
3.97,745.13,6.613558699801086,421.4,421.4,Mineral_2011-08-25,9040.0
3.97,567.43,6.341117393729944,567.5,567.5,Mineral_2011-08-25,9042.0
3.97,601.4,6.399260270554429,320.0,320.0,Mineral_2011-08-25,9043.0
3.97,761.67,6.635513391018233,479.9,479.9,Mineral_2011-08-25,9044.0
3.97,56.14,4.027848570933736,627.0,627.0,Mineral_2011-08-25,9047.0
3.97,1268.33,7.145456353503329,533.3,533.3,Mineral_2011-08-25,9048.0
3.97,1118.73,7.019949392334295,315.0,315.0,Mineral_2011-08-25,9050.0
3.97,893.28,6.79490008156205,475.0,475.0,Mineral_2011-08-25,9052.0
3.97,893.28,6.79490008156205,475.0,475.0,Mineral_2011-08-25,9053.0
3.97,1058.23,6.9643529800965265,235.2,235.2,Mineral_2011-08-25,9056.0
3.97,583.46,6.368975897534495,455.9,455.9,Mineral_2011-08-25,9058.0
3.97,1078.43,6.9832615587622,312.0,312.0,Mineral_2011-08-25,9059.0
3.97,1078.43,6.9832615587622,312.0,312.0,Mineral_2011-08-25,9060.0
3.97,1078.43,6.9832615587622,312.0,312.0,Mineral_2011-08-25,9061.0
3.97,1338.64,7.199409452186318,1288.0,1288.0,Mineral_2011-08-25,9062.0
3.97,1338.64,7.199409452186318,1288.0,1288.0,Mineral_2011-08-25,9063.0
3.97,854.59,6.7506218217607,705.0,705.0,Mineral_2011-08-25,9064.0
3.97,854.59,6.7506218217607,705.0,705.0,Mineral_2011-08-25,9065.0
3.97,986.99,6.894659907669896,300.0,300.0,Mineral_2011-08-25,9066.0
3.97,986.99,6.894659907669896,300.0,300.0,Mineral_2011-08-25,9067.0
3.97,1327.33,7.190924684652025,647.3,647.3,Mineral_2011-08-25,9068.0
3.97,9.66,2.2679936482244267,381.0,381.0,Mineral_2011-08-25,9069.0
3.97,265.42,5.581313477009103,421.4,421.4,Mineral_2011-08-25,9070.0
3.97,361.44,5.890096052719693,602.0,602.0,Mineral_2011-08-25,9071.0
3.97,305.55,5.722113431340924,442.2,442.2,Mineral_2011-08-25,9072.0
3.97,406.98,6.008764044186043,649.0,649.0,Mineral_2011-08-25,9073.0
3.97,336.29,5.817973882948782,828.3,828.3,Mineral_2011-08-25,9074.0
3.97,316.89,5.75855471050318,565.9,565.9,Mineral_2011-08-25,9075.0
3.97,662.58,6.496141305287094,2000.0,2000.0,Mineral_2011-08-25,9083.0
3.97,236.54,5.466117326822971,789.0,789.0,Mineral_2011-08-25,9085.0
3.97,133.39,4.893277168152952,549.0,549.0,Mineral_2011-08-25,9086.0
3.97,51.6,3.943521672487517,528.0,528.0,Mineral_2011-08-25,9087.0
3.97,198.75,5.292047753534441,357.0,357.0,Mineral_2011-08-25,9088.0
3.97,1722.85,7.4517351752802865,516.4,516.4,Mineral_2011-08-25,9091.0
3.97,1663.38,7.416606955796113,422.4,422.4,Mineral_2011-08-25,9092.0
3.97,1603.78,7.380118621912332,504.3,504.3,Mineral_2011-08-25,9093.0
3.97,1537.1,7.3376528032308865,540.8,540.8,Mineral_2011-08-25,9094.0
3.97,1483.29,7.302017872582308,455.5,455.5,Mineral_2011-08-25,9095.0
3.97,1407.23,7.249378512127314,250.8,250.8,Mineral_2011-08-25,9096.0
3.97,1354.54,7.211217192281435,368.2,368.2,Mineral_2011-08-25,9097.0
3.97,1279.17,7.15396670908714,331.1,331.1,Mineral_2011-08-25,9098.0
3.97,1241.27,7.123890328019099,360.1,360.1,Mineral_2011-08-25,9099.0
3.97,1170.56,7.065237545762446,386.2,386.2,Mineral_2011-08-25,9100.0
3.97,1107.28,7.009661836588446,316.6,316.6,Mineral_2011-08-25,9101.0
3.97,1698.7,7.437618531625265,400.6,400.6,Mineral_2011-08-25,9104.0
3.97,1643.82,7.404778080570666,503.5,503.5,Mineral_2011-08-25,9105.0
3.97,1515.64,7.32359307098409,449.9,449.9,Mineral_2011-08-25,9106.0
3.97,1451.06,7.280049602821824,342.8,342.8,Mineral_2011-08-25,9107.0
3.97,1334.76,7.196506779391938,403.5,403.5,Mineral_2011-08-25,9109.0
3.97,1273.42,7.149461473443567,474.9,474.9,Mineral_2011-08-25,9110.0
3.97,1215.43,7.102853202628487,556.3,556.3,Mineral_2011-08-25,9111.0
3.97,1173.54,7.067780100777481,319.3,319.3,Mineral_2011-08-25,9112.0
3.97,1105.9,7.008414762081314,532.1,532.1,Mineral_2011-08-25,9113.0
3.97,1929.26,7.564891788685689,515.9,515.9,Mineral_2011-08-25,9114.0
3.97,1874.9,7.5363106036489045,371.6,371.6,Mineral_2011-08-25,9115.0
3.97,1748.89,7.466736579958988,446.1,446.1,Mineral_2011-08-25,9117.0
3.97,1688.09,7.431352991270118,393.6,393.6,Mineral_2011-08-25,9118.0
3.97,1628.9,7.395660219363559,373.9,373.9,Mineral_2011-08-25,9119.0
3.97,1575.26,7.362175617000713,398.5,398.5,Mineral_2011-08-25,9120.0
3.97,1454.84,7.28265120792319,227.3,227.3,Mineral_2011-08-25,9122.0
3.97,1375.09,7.226274462504071,780.1,780.1,Mineral_2011-08-25,9123.0
3.97,1330.76,7.193505486584091,348.7,348.7,Mineral_2011-08-25,9124.0
3.97,1282.67,7.156699121866709,445.5,445.5,Mineral_2011-08-25,9125.0
3.97,1213.3,7.101099199057827,252.3,252.3,Mineral_2011-08-25,9126.0
3.97,1166.37,7.061651640759015,439.7,439.7,Mineral_2011-08-25,9127.0
3.97,1736.17,7.459436816693112,408.9,408.9,Mineral_2011-08-25,9131.0
3.97,1673.87,7.422893589730394,385.3,385.3,Mineral_2011-08-25,9132.0
3.97,1612.24,7.385379795359233,341.4,341.4,Mineral_2011-08-25,9133.0
3.97,1500.84,7.313780230348815,259.6,259.6,Mineral_2011-08-25,9135.0
3.97,1424.93,7.261877968689168,397.0,397.0,Mineral_2011-08-25,9136.0
3.97,1393.2,7.239358538491846,353.8,353.8,Mineral_2011-08-25,9137.0
3.97,1316.97,7.183088922440554,530.3,530.3,Mineral_2011-08-25,9138.0
3.97,1265.48,7.143206775830266,518.1,518.1,Mineral_2011-08-25,9139.0
3.97,1199.45,7.089618397375931,557.4,557.4,Mineral_2011-08-25,9140.0
3.97,1965.69,7.583598607704539,376.0,376.0,Mineral_2011-08-25,9142.0
3.97,1497.92,7.311832758111706,257.8,257.8,Mineral_2011-08-25,9147.0
3.97,1383.25,7.232191081778219,271.7,271.7,Mineral_2011-08-25,9149.0
3.97,1503.81,7.315757166742271,244.5,244.5,Mineral_2011-08-25,9150.0
3.97,1439.46,7.272023322239963,270.5,270.5,Mineral_2011-08-25,9151.0
3.97,2033.68,7.617602238764496,295.8,295.8,Mineral_2011-08-25,9152.0
3.97,1969.58,7.585575601032573,305.6,305.6,Mineral_2011-08-25,9153.0
3.97,1859.51,7.528068291140393,222.9,222.9,Mineral_2011-08-25,9155.0
3.97,1970.59,7.586088269278928,256.3,256.3,Mineral_2011-08-25,9156.0
3.97,1897.78,7.548440060965843,363.2,363.2,Mineral_2011-08-25,9157.0
3.97,1830.91,7.512568389998389,471.8,471.8,Mineral_2011-08-25,9158.0
3.97,1786.32,7.487912916719765,464.8,464.8,Mineral_2011-08-25,9159.0
3.97,1943.21,7.5720965238254,793.0,793.0,Mineral_2011-08-25,9161.0
3.97,1865.54,7.531305834403998,321.5,321.5,Mineral_2011-08-25,9162.0
3.97,1812.89,7.50267753599636,925.1,925.1,Mineral_2011-08-25,9163.0
3.97,1751.45,7.4681992952703204,612.0,612.0,Mineral_2011-08-25,9164.0
3.97,1695.75,7.435880399826189,567.9,567.9,Mineral_2011-08-25,9165.0
3.97,1629.86,7.396249400541535,357.9,357.9,Mineral_2011-08-25,9166.0
3.97,1589.04,7.3708853392847,514.7,514.7,Mineral_2011-08-25,9167.0
3.97,1535.29,7.336474567258635,598.6,598.6,Mineral_2011-08-25,9168.0
3.97,1478.94,7.29908089393658,1800.0,1800.0,Mineral_2011-08-25,9169.0
3.97,1906.23,7.552882748497403,491.6,491.6,Mineral_2011-08-25,9170.0
3.97,1862.23,7.529529973302111,308.2,308.2,Mineral_2011-08-25,9171.0
3.97,1783.82,7.486512411188537,592.9,592.9,Mineral_2011-08-25,9172.0
3.97,1737.84,7.460398241748675,570.5,570.5,Mineral_2011-08-25,9173.0
3.97,1663.22,7.416510761483528,575.1,575.1,Mineral_2011-08-25,9174.0
3.97,1612.56,7.385578257280004,546.5,546.5,Mineral_2011-08-25,9175.0
3.97,1565.57,7.356005253915646,395.9,395.9,Mineral_2011-08-25,9176.0
3.97,1895.55,7.547264312872799,1120.3,1120.3,Mineral_2011-08-25,9177.0
3.97,1839.95,7.51749367632077,300.0,300.0,Mineral_2011-08-25,9178.0
3.97,1762.16,7.474295608275902,633.9,633.9,Mineral_2011-08-25,9179.0
3.97,1705.64,7.4416956858541266,506.1,506.1,Mineral_2011-08-25,9180.0
3.97,1656.59,7.412516551685724,509.3,509.3,Mineral_2011-08-25,9181.0
3.97,1578.68,7.364344333806011,334.2,334.2,Mineral_2011-08-25,9182.0
3.97,1526.48,7.330719710222086,778.6,778.6,Mineral_2011-08-25,9183.0
3.97,1811.98,7.502175449014417,493.4,493.4,Mineral_2011-08-25,9184.0
3.97,1751.2,7.468056546208653,457.7,457.7,Mineral_2011-08-25,9185.0
3.97,1676.14,7.424248809772977,449.8,449.8,Mineral_2011-08-25,9186.0
3.97,1631.5,7.397255116033375,507.8,507.8,Mineral_2011-08-25,9187.0
3.97,1559.81,7.35231929795419,496.0,496.0,Mineral_2011-08-25,9188.0
3.97,1814.59,7.503614825863957,483.3,483.3,Mineral_2011-08-25,9189.0
3.97,1678.19,7.425471110652872,345.2,345.2,Mineral_2011-08-25,9191.0
3.97,1594.57,7.374359386395871,929.3,929.3,Mineral_2011-08-25,9192.0
3.97,1408.73,7.250443868270066,452.8,452.8,Mineral_2011-08-25,9193.0
3.97,1369.41,7.222135269128533,1547.4,1547.4,Mineral_2011-08-25,9194.0
3.97,1304.79,7.1737973872676255,444.0,444.0,Mineral_2011-08-25,9195.0
3.97,1236.25,7.119837882936921,361.2,361.2,Mineral_2011-08-25,9196.0
3.97,1783.3,7.486220859458467,520.0,520.0,Mineral_2011-08-25,9197.0
3.97,1737.32,7.4600989749500926,1042.7,1042.7,Mineral_2011-08-25,9198.0
3.97,1664.87,7.417502321288214,382.4,382.4,Mineral_2011-08-25,9199.0
3.97,1596.48,7.375556484672672,485.6,485.6,Mineral_2011-08-25,9200.0
3.97,1525.4,7.330011949730138,1766.4,1766.4,Mineral_2011-08-25,9201.0
3.97,1452.69,7.2811722891214075,445.9,445.9,Mineral_2011-08-25,9202.0
3.97,1412.13,7.252854481803858,534.2,534.2,Mineral_2011-08-25,9203.0
3.97,1342.73,7.202460133869203,551.5,551.5,Mineral_2011-08-25,9204.0
3.97,1228.75,7.113752671461376,425.2,425.2,Mineral_2011-08-25,9206.0
3.97,1770.34,7.478926897516357,472.8,472.8,Mineral_2011-08-25,9207.0
3.97,1719.91,7.450027242857072,587.3,587.3,Mineral_2011-08-25,9208.0
3.97,1648.04,7.4073419820195205,641.9,641.9,Mineral_2011-08-25,9209.0
3.97,1575.01,7.362016900445926,503.5,503.5,Mineral_2011-08-25,9210.0
3.97,1508.28,7.318725207724746,417.2,417.2,Mineral_2011-08-25,9211.0
3.97,1462.46,7.287875228304631,526.0,526.0,Mineral_2011-08-25,9212.0
3.97,1385.02,7.233469858950389,508.2,508.2,Mineral_2011-08-25,9213.0
3.97,1317.66,7.183612715167256,870.9,870.9,Mineral_2011-08-25,9214.0
3.97,1254.48,7.134476423072776,791.9,791.9,Mineral_2011-08-25,9215.0
3.97,1711.47,7.445107929332828,512.9,512.9,Mineral_2011-08-25,9218.0
3.97,1631.52,7.397267374615915,525.6,525.6,Mineral_2011-08-25,9219.0
3.97,1575.65,7.362423164535865,552.3,552.3,Mineral_2011-08-25,9220.0
3.97,1507.4,7.318141591409369,468.3,468.3,Mineral_2011-08-25,9221.0
3.97,1446.36,7.276805334388252,500.7,500.7,Mineral_2011-08-25,9222.0
3.97,1364.82,7.218777830791825,515.0,515.0,Mineral_2011-08-25,9223.0
3.97,1307.74,7.176055735500015,1359.7,1359.7,Mineral_2011-08-25,9224.0
3.97,1239.05,7.122100235939997,571.7,571.7,Mineral_2011-08-25,9225.0
3.97,1184.63,7.077185768526413,1070.8,1070.8,Mineral_2011-08-25,9226.0
3.97,1775.97,7.482102031517553,624.1,624.1,Mineral_2011-08-25,9227.0
3.97,1696.82,7.436511190073983,470.2,470.2,Mineral_2011-08-25,9228.0
3.97,1558.65,7.3515753409667655,601.4,601.4,Mineral_2011-08-25,9230.0
3.97,1494.43,7.309500142219545,643.7,643.7,Mineral_2011-08-25,9231.0
3.97,1434.49,7.268564664327062,534.5,534.5,Mineral_2011-08-25,9232.0
3.97,1362.81,7.217304023593761,386.9,386.9,Mineral_2011-08-25,9233.0
3.97,1296.39,7.167338757569021,445.7,445.7,Mineral_2011-08-25,9234.0
3.97,1238.69,7.12180964854783,792.4,792.4,Mineral_2011-08-25,9235.0
3.97,1171.48,7.066023185672371,857.3,857.3,Mineral_2011-08-25,9236.0
3.97,436.9,6.07970433595739,461.4,461.4,Mineral_2011-08-25,9237.0
3.97,1709.89,7.444184319942224,506.4,506.4,Mineral_2011-08-25,9238.0
3.97,1633.26,7.3983332964634805,509.4,509.4,Mineral_2011-08-25,9239.0
3.97,1568.73,7.35802165379484,500.6,500.6,Mineral_2011-08-25,9240.0
3.97,1497.66,7.311659169023347,848.1,848.1,Mineral_2011-08-25,9241.0
3.97,1424.91,7.26186393281347,469.8,469.8,Mineral_2011-08-25,9242.0
3.97,1361.88,7.216621377101048,522.5,522.5,Mineral_2011-08-25,9243.0
3.97,1285.26,7.158716311492779,521.8,521.8,Mineral_2011-08-25,9244.0
3.97,1221.85,7.108121382606358,338.4,338.4,Mineral_2011-08-25,9245.0
3.97,1165.55,7.060948357598531,588.6,588.6,Mineral_2011-08-25,9246.0
3.97,1693.86,7.434765227168644,440.7,440.7,Mineral_2011-08-25,9247.0
3.97,1642.34,7.403877333132887,392.8,392.8,Mineral_2011-08-25,9248.0
3.97,1568.53,7.357894154001855,519.8,519.8,Mineral_2011-08-25,9249.0
3.97,1494.89,7.309807904522431,898.9,898.9,Mineral_2011-08-25,9250.0
3.97,1432.77,7.267364912503847,1061.8,1061.8,Mineral_2011-08-25,9251.0
3.97,1362.57,7.217127901364479,487.4,487.4,Mineral_2011-08-25,9252.0
3.97,1280.65,7.155123040520529,783.5,783.5,Mineral_2011-08-25,9253.0
3.97,1146.08,7.044102702866141,438.1,438.1,Mineral_2011-08-25,9254.0
3.97,1085.79,6.990063111629714,272.4,272.4,Mineral_2011-08-25,9255.0
3.97,424.04,6.049827790404897,953.8,953.8,Mineral_2011-08-25,9256.0
3.97,1705.81,7.441795350219801,278.8,278.8,Mineral_2011-08-25,9257.0
3.97,1627.02,7.394505399706484,467.3,467.3,Mineral_2011-08-25,9258.0
3.97,1555.5,7.349552316337691,433.1,433.1,Mineral_2011-08-25,9259.0
3.97,1497.92,7.311832758111706,896.0,896.0,Mineral_2011-08-25,9260.0
3.97,1434.41,7.268508893822673,788.3,788.3,Mineral_2011-08-25,9261.0
3.97,1353.69,7.210589476003341,767.4,767.4,Mineral_2011-08-25,9262.0
3.97,1294.35,7.165763917622426,1063.6,1063.6,Mineral_2011-08-25,9263.0
3.97,1218.55,7.105416906281655,435.8,435.8,Mineral_2011-08-25,9264.0
3.97,1154.6,7.051509242626833,387.4,387.4,Mineral_2011-08-25,9265.0
3.97,1089.91,6.993850403006858,516.7,516.7,Mineral_2011-08-25,9266.0
3.97,380.51,5.941512458165331,578.9,578.9,Mineral_2011-08-25,9267.0
3.97,377.61,5.933861916971523,810.3,810.3,Mineral_2011-08-25,9268.0
3.97,1713.43,7.446252488423003,247.5,247.5,Mineral_2011-08-25,9269.0
3.97,1638.2,7.4013533570815015,359.3,359.3,Mineral_2011-08-25,9270.0
3.97,1572.27,7.360275713966017,423.7,423.7,Mineral_2011-08-25,9271.0
3.97,1491.19,7.3073297379002575,386.3,386.3,Mineral_2011-08-25,9272.0
3.97,1422.14,7.259918058400282,518.7,518.7,Mineral_2011-08-25,9273.0
3.97,1364.72,7.218704558372264,508.5,508.5,Mineral_2011-08-25,9274.0
3.97,1287.78,7.160675084621628,470.6,470.6,Mineral_2011-08-25,9275.0
3.97,1229.53,7.114387261521236,864.1,864.1,Mineral_2011-08-25,9276.0
3.97,1145.82,7.043875816875377,548.9,548.9,Mineral_2011-08-25,9277.0
3.97,1079.92,6.984642243300572,243.2,243.2,Mineral_2011-08-25,9278.0
3.97,1017.58,6.9251825383046635,1064.6,1064.6,Mineral_2011-08-25,9279.0
3.97,264.78,5.578899292509511,1404.6,1404.6,Mineral_2011-08-25,9280.0
3.97,1647.78,7.4071842064125155,508.6,508.6,Mineral_2011-08-25,9281.0
3.97,1509.05,7.3192355927450885,441.4,441.4,Mineral_2011-08-25,9283.0
3.97,1435.57,7.269317261869257,471.1,471.1,Mineral_2011-08-25,9284.0
3.97,1365.83,7.219517581434389,517.1,517.1,Mineral_2011-08-25,9285.0
3.97,1298.46,7.168934225853586,426.0,426.0,Mineral_2011-08-25,9286.0
3.97,1238.29,7.121486674600946,339.2,339.2,Mineral_2011-08-25,9287.0
3.97,1155.34,7.052149951931243,359.0,359.0,Mineral_2011-08-25,9288.0
3.97,1093.22,6.9968827488005765,439.8,439.8,Mineral_2011-08-25,9289.0
3.97,1023.83,6.931305776192334,352.0,352.0,Mineral_2011-08-25,9290.0
3.97,944.89,6.851068518602088,474.8,474.8,Mineral_2011-08-25,9291.0
3.97,1658.84,7.41387384189871,499.5,499.5,Mineral_2011-08-25,9292.0
3.97,1580.92,7.365762235043689,512.9,512.9,Mineral_2011-08-25,9293.0
3.97,1530.79,7.3335392209982,612.5,612.5,Mineral_2011-08-25,9294.0
3.97,1443.75,7.2749991742701035,582.8,582.8,Mineral_2011-08-25,9295.0
3.97,1371.51,7.223667601637988,483.6,483.6,Mineral_2011-08-25,9296.0
3.97,1316.36,7.182625630706582,869.8,869.8,Mineral_2011-08-25,9297.0
3.97,1238.15,7.121373609071275,353.1,353.1,Mineral_2011-08-25,9298.0
3.97,1165.2,7.060648025085279,942.0,942.0,Mineral_2011-08-25,9299.0
3.97,1104.68,7.007310979251591,360.1,360.1,Mineral_2011-08-25,9300.0
3.97,1032.71,6.939941693984789,351.4,351.4,Mineral_2011-08-25,9301.0
3.97,973.58,6.880979999145148,407.6,407.6,Mineral_2011-08-25,9302.0
3.97,1753.57,7.469408988943124,461.8,461.8,Mineral_2011-08-25,9303.0
3.97,1689.55,7.432217500271036,524.9,524.9,Mineral_2011-08-25,9304.0
3.97,1598.19,7.376627017881618,473.6,473.6,Mineral_2011-08-25,9305.0
3.97,1537.74,7.338069085059692,612.6,612.6,Mineral_2011-08-25,9306.0
3.97,1479.1,7.299189073677324,509.2,509.2,Mineral_2011-08-25,9307.0
3.97,1399.53,7.243891744952979,501.3,501.3,Mineral_2011-08-25,9308.0
3.97,1323.11,7.187740305027512,611.7,611.7,Mineral_2011-08-25,9309.0
3.97,1256.14,7.135798805784539,610.9,610.9,Mineral_2011-08-25,9310.0
3.97,1178.62,7.072099541545429,1304.8,1304.8,Mineral_2011-08-25,9311.0
3.97,1127.67,7.027908836064482,535.5,535.5,Mineral_2011-08-25,9312.0
3.97,1052.36,6.958790540081962,316.2,316.2,Mineral_2011-08-25,9313.0
3.97,978.29,6.88580614959779,437.4,437.4,Mineral_2011-08-25,9314.0
3.97,1684.38,7.429152822553068,435.7,435.7,Mineral_2011-08-25,9315.0
3.97,1615.43,7.387356454087454,528.1,528.1,Mineral_2011-08-25,9316.0
3.97,1484.15,7.302597496786388,503.3,503.3,Mineral_2011-08-25,9318.0
3.97,1405.21,7.247942036791058,645.5,645.5,Mineral_2011-08-25,9319.0
3.97,1353.28,7.2102865542841235,629.6,629.6,Mineral_2011-08-25,9320.0
3.97,1282.48,7.156550982381418,551.4,551.4,Mineral_2011-08-25,9321.0
3.97,1216.43,7.103675618438906,495.1,495.1,Mineral_2011-08-25,9322.0
3.97,863.57,6.761074959732492,327.4,327.4,Mineral_2011-08-25,9323.0
3.97,1070.25,6.975647545025056,635.0,635.0,Mineral_2011-08-25,9324.0
3.97,997.05,6.904800919155701,966.8,966.8,Mineral_2011-08-25,9325.0
3.97,938.08,6.843835233215905,435.6,435.6,Mineral_2011-08-25,9326.0
3.97,837.33,6.730218258020336,512.3,512.3,Mineral_2011-08-25,9327.0
3.97,1476.76,7.297605777791301,524.4,524.4,Mineral_2011-08-25,9328.0
3.97,1701.74,7.43940653600699,524.6,524.6,Mineral_2011-08-25,9329.0
3.97,1644.43,7.4051490985936255,662.2,662.2,Mineral_2011-08-25,9330.0
3.97,1586.34,7.369184755007733,480.8,480.8,Mineral_2011-08-25,9331.0
3.97,1501.03,7.31390681810928,417.5,417.5,Mineral_2011-08-25,9332.0
3.97,1447.78,7.27778662770091,522.7,522.7,Mineral_2011-08-25,9333.0
3.97,1367.7,7.220885775887505,358.7,358.7,Mineral_2011-08-25,9334.0
3.97,1290.35,7.162668778385148,1272.9,1272.9,Mineral_2011-08-25,9335.0
3.97,1225.88,7.111414232423448,1145.6,1145.6,Mineral_2011-08-25,9336.0
3.97,1167.29,7.062440101843888,1033.0,1033.0,Mineral_2011-08-25,9337.0
3.97,1095.82,6.999258220443507,588.0,588.0,Mineral_2011-08-25,9338.0
3.97,1034.57,6.941741160435296,518.6,518.6,Mineral_2011-08-25,9339.0
3.97,890.11,6.791345050594508,394.6,394.6,Mineral_2011-08-25,9340.0
3.97,1603.6,7.380006380768352,672.9,672.9,Mineral_2011-08-25,9341.0
3.97,1743.88,7.463867794762142,545.4,545.4,Mineral_2011-08-25,9342.0
3.97,1674.88,7.423496799901726,553.8,553.8,Mineral_2011-08-25,9343.0
